no of sites,inc mat,freq breakdown,inacc cost,satisfaction,delay rate
61,41,52,50,93,72.389
63,36,34,99,32,64.223
89,82,83,54,53,87.905
39,61,42,87,51,68.206
50,76,53,80,63,78.451
31,56,58,75,86,74.613
73,45,99,74,74,88.91399999999999
92,40,39,79,84,81.317
44,76,94,43,43,73.112
41,95,81,61,98,91.69899999999998
77,76,50,92,32,79.574
41,82,65,71,85,83.868
63,82,71,73,91,92.612
86,59,38,46,42,65.948
37,38,31,63,94,64.12899999999999
96,69,39,97,81,93.0
94,69,73,47,88,90.37700000000001
81,76,74,88,86,98.656
89,33,67,81,79,84.97600000000001
80,69,83,52,79,88.439
35,54,47,53,63,61.428000000000004
55,39,97,45,67,73.844
46,80,69,81,60,81.871
61,100,94,75,70,97.47299999999998
68,87,39,82,94,90.15599999999999
86,92,41,75,88,93.04899999999999
92,44,71,41,53,73.27199999999999
82,58,81,80,37,82.265
51,56,33,54,36,56.0
53,51,92,76,91,88.48100000000001
98,51,75,96,75,96.163
71,69,76,62,31,75.223
74,61,98,33,95,87.99799999999999
33,88,79,49,61,75.58600000000001
70,73,36,43,46,65.255
92,52,49,74,58,79.1
100,97,31,88,53,89.801
48,49,48,54,99,72.661
68,79,84,68,89,94.55699999999999
89,76,66,43,100,91.135
36,48,77,43,43,60.196
81,60,64,47,99,85.534
81,38,43,72,83,77.197
94,72,43,100,62,90.29799999999999
62,57,55,55,44,66.477
44,94,66,91,92,94.34100000000001
66,55,97,45,54,77.22500000000001
51,57,56,41,46,61.147000000000006
74,95,31,34,86,77.98400000000001
83,61,91,46,49,80.357
94,74,93,93,61,101.03999999999999
38,31,70,64,95,72.667
71,98,70,37,88,88.725
32,37,86,54,42,61.168
39,39,92,63,94,79.741
61,78,94,67,54,86.241
34,32,33,84,60,59.2
62,41,31,66,41,58.655
89,59,57,94,55,86.15899999999999
31,38,90,94,92,84.116
86,66,64,94,83,95.709
88,51,31,70,70,75.464
34,99,33,41,36,59.219
41,46,93,90,37,74.773
98,64,34,77,50,78.589
82,66,31,56,58,71.33
71,64,30,56,86,74.79599999999999
34,60,78,66,54,71.168
50,32,39,59,35,52.336
72,83,53,85,47,82.778
55,92,33,86,97,88.473
34,39,67,90,62,71.152
88,100,78,38,41,84.00699999999999
91,76,82,75,81,98.64399999999999
31,62,33,84,66,67.264
36,44,31,59,84,61.929
65,31,81,59,92,79.935
42,72,98,74,45,80.65100000000001
82,43,39,91,89,83.77
63,60,91,74,83,90.40700000000001
71,32,90,71,39,73.75800000000001
85,67,67,32,78,80.152
95,39,49,100,70,85.912
43,96,76,73,67,86.52799999999999
36,61,100,81,91,89.974
94,85,38,83,100,97.429
36,34,100,100,96,89.228
96,67,86,97,87,105.44999999999999
42,77,100,79,46,83.81899999999999
46,67,86,80,55,81.37899999999999
53,69,65,96,42,79.13999999999999
76,61,64,81,37,77.63999999999999
81,50,33,44,38,59.856
88,90,67,89,63,96.666
55,99,49,85,48,81.837
39,63,58,100,58,77.472
71,56,77,78,69,85.493
87,36,98,80,46,84.46
82,84,95,38,66,88.924
54,56,75,83,68,81.86099999999999
43,48,78,66,38,66.498
66,58,39,87,75,79.156
57,38,67,60,48,65.754
31,95,50,47,72,71.943
34,98,55,79,62,79.947
37,87,40,75,34,66.497
96,77,76,50,74,90.844
34,40,74,45,62,62.169
92,95,65,54,30,81.776
64,96,79,79,75,95.76
74,72,45,84,72,84.508
30,42,91,94,30,69.904
82,44,90,60,75,85.495
93,83,56,41,61,81.32999999999998
43,99,69,82,90,93.374
58,64,56,36,79,71.419
57,96,74,93,36,86.69300000000001
89,30,37,74,62,71.058
37,52,81,39,81,70.728
34,49,48,70,40,58.70599999999999
70,96,71,62,54,85.984
80,65,72,57,61,81.584
77,51,45,51,67,70.866
60,43,82,98,43,79.369
48,36,92,92,42,75.494
38,100,84,79,79,92.644
60,64,50,36,96,74.604
87,49,72,51,60,77.67099999999999
72,59,92,34,81,82.375
42,46,99,51,78,77.047
95,89,99,51,35,89.83
93,53,46,52,92,81.838
55,45,59,60,37,62.330999999999996
87,98,83,44,67,92.32499999999999
79,75,35,96,97,93.051
97,96,37,94,68,95.428
84,64,46,53,78,79.15700000000001
55,61,93,36,71,77.029
33,30,36,58,98,62.193999999999996
85,50,36,82,46,72.74999999999999
54,39,43,53,88,67.515
78,52,40,47,37,61.809999999999995
63,95,43,76,90,89.43599999999999
57,42,79,59,95,80.93
93,60,34,94,95,91.559
87,70,75,81,73,94.00199999999998
99,87,35,79,59,87.37799999999999
70,92,76,69,44,85.479
78,83,67,56,79,88.43900000000001
67,55,34,90,54,73.03
43,83,95,77,71,89.94399999999999
46,69,55,49,48,65.055
90,32,61,52,58,71.318
88,70,96,57,50,87.901
77,75,49,37,71,75.276
83,71,46,97,33,80.28999999999999
91,68,97,61,44,87.88499999999999
84,80,94,49,88,96.251
87,55,41,45,40,65.213
98,95,100,95,74,112.511
55,48,34,84,72,71.37
58,76,86,60,69,85.04899999999999
45,72,61,69,85,80.934
96,52,75,75,59,86.89999999999999
34,67,93,37,34,64.589
53,86,98,90,88,101.152
46,56,91,63,58,76.51899999999999
35,67,31,46,40,53.36
75,97,80,75,82,99.65299999999999
46,85,82,52,83,84.851
66,54,92,78,94,93.58000000000001
97,79,35,31,78,77.93299999999999
58,72,95,91,42,87.18699999999998
58,56,79,44,96,81.188
80,39,30,67,72,70.11699999999999
38,77,76,68,60,77.75200000000001
60,84,91,62,48,84.046
33,63,51,59,47,61.653999999999996
42,96,54,76,38,74.542
71,73,73,69,55,83.04799999999999
49,65,92,97,84,94.317
31,99,67,47,97,83.19200000000001
67,38,50,75,65,71.83599999999998
43,50,41,31,51,52.638
63,77,55,97,86,92.095
79,93,98,57,81,99.418
39,74,88,59,35,71.878
67,36,34,74,37,60.340999999999994
40,74,55,35,51,62.156
63,52,62,33,81,70.92599999999999
42,43,77,99,72,81.141
44,62,71,64,67,75.067
34,56,92,67,61,75.566
52,49,91,94,47,81.101
88,56,78,30,88,82.842
48,43,36,99,46,66.219
82,37,98,93,68,92.04299999999999
68,32,81,78,31,70.577
88,60,72,57,94,90.38499999999999
70,39,83,66,68,79.40599999999999
85,83,83,74,67,95.471
35,53,79,69,37,66.50999999999999
59,62,34,61,83,72.86
90,81,68,35,92,89.18099999999998
95,75,88,96,57,100.055
52,72,85,56,63,79.935
34,88,43,68,90,78.766
72,62,54,83,61,80.84200000000001
56,93,39,51,84,78.733
57,67,75,55,74,79.937
50,69,72,95,90,91.639
55,86,45,71,58,76.737
66,43,88,70,97,88.711
41,62,30,62,50,59.68600000000001
45,68,40,49,75,67.524
68,92,90,50,75,91.389
48,69,30,58,32,57.706
54,70,67,79,70,82.84299999999999
83,76,69,85,67,92.536
69,96,63,50,40,77.444
100,54,44,31,41,65.69
39,61,60,55,81,72.172
90,51,80,43,88,85.753
64,82,39,57,55,72.338
58,59,41,45,86,70.441
30,50,46,87,49,63.83
61,78,48,50,79,77.011
75,56,78,70,93,90.64099999999999
45,58,77,96,76,85.778
94,97,84,49,32,86.65899999999999
49,39,75,41,62,64.82700000000001
50,100,90,76,41,86.973
99,40,66,33,71,75.23599999999999
35,97,65,30,84,75.868
80,32,99,56,31,72.527
95,70,35,72,95,89.381
39,92,91,88,95,98.749
69,87,48,82,64,85.244
96,72,90,66,64,94.47800000000001
45,48,49,97,59,72.584
100,40,35,84,62,78.102
61,95,80,37,36,75.273
99,79,74,83,34,89.78899999999999
43,78,51,78,92,83.376
51,63,70,84,88,86.76599999999999
46,85,99,52,92,91.20400000000001
68,71,57,89,52,82.05499999999999
59,90,33,34,57,66.517
39,82,92,74,64,85.55600000000001
38,33,97,49,58,67.03299999999999
88,60,45,41,53,69.864
37,76,81,98,48,82.836
82,72,54,77,58,83.509
68,53,54,89,81,84.036
66,88,99,41,45,82.58800000000001
68,86,86,55,39,81.344
31,52,60,53,40,57.509
48,75,87,83,72,88.953
67,69,83,94,76,94.764
89,33,31,39,42,56.921
87,34,32,59,65,67.42
62,62,31,100,50,74.246
42,41,34,72,100,70.46
91,80,91,74,33,89.813
49,61,56,34,75,67.043
66,93,88,76,51,91.099
87,38,41,39,94,72.837
82,75,88,45,68,87.211
33,45,78,46,50,61.426
50,85,37,79,81,80.91
57,98,100,75,65,96.256
50,95,64,93,33,81.58
58,91,76,71,43,82.572
59,50,87,62,63,78.207
66,98,41,42,71,77.48899999999999
80,54,96,88,72,94.984
65,43,49,54,74,69.42999999999999
38,94,60,62,86,82.90799999999999
97,59,31,75,100,88.15899999999999
58,62,56,96,53,79.141
52,57,99,65,79,85.798
43,60,33,77,36,60.629
98,64,39,55,64,77.893
86,91,42,60,47,79.359
75,57,100,68,70,90.132
95,84,42,30,74,79.154
77,59,94,57,58,84.027
70,88,31,38,66,71.38
42,51,90,85,63,80.658
54,95,45,52,94,82.89399999999999
83,95,78,47,56,87.439
51,58,100,54,87,85.33099999999999
42,81,78,77,49,79.67599999999999
69,46,39,81,83,77.456
96,81,70,58,39,83.725
63,68,97,60,46,81.356
90,86,32,63,69,82.786
46,36,65,90,81,77.491
77,91,75,60,39,83.273
67,33,58,76,90,78.93599999999999
93,76,83,80,78,99.85199999999999
36,56,99,52,83,79.50299999999999
78,73,83,93,85,100.364
37,93,34,47,58,65.573
83,90,77,89,87,103.776
80,92,40,91,66,89.851
84,49,45,67,42,69.835
48,89,81,54,69,83.123
37,66,82,48,51,69.22500000000001
64,94,46,52,95,85.559
51,97,73,89,30,82.79899999999999
60,60,80,91,99,95.048
50,45,59,64,66,69.198
68,34,96,87,47,80.83200000000001
34,100,47,97,60,82.367
89,49,93,50,63,83.771
64,51,75,45,37,66.232
83,58,80,37,83,83.084
50,59,63,61,79,76.04599999999999
46,69,69,42,35,63.584999999999994
57,63,98,50,31,72.82300000000001
76,87,75,39,59,81.852
76,48,52,43,78,72.351
79,75,37,69,79,82.568
92,57,51,55,95,85.256
77,84,99,92,74,103.77199999999999
54,97,42,64,49,74.541
85,60,91,61,36,81.05699999999999
41,90,85,53,74,83.631
51,71,53,34,65,66.785
31,36,86,58,46,62.634
58,55,88,67,56,78.929
94,36,63,32,59,69.13499999999999
76,54,70,30,52,68.678
62,77,59,87,47,80.84400000000001
42,55,58,32,97,69.277
48,61,71,75,67,78.464
89,77,92,49,38,83.991
78,85,94,75,68,97.437
35,96,69,89,55,83.832
65,82,68,45,44,74.045
46,99,35,81,100,88.011
37,100,51,45,85,77.558
34,94,82,72,57,82.633
56,98,94,70,42,87.69999999999999
38,73,45,73,95,79.00200000000001
65,69,53,93,84,88.677
76,90,69,44,33,75.96499999999999
34,32,78,39,46,55.815
56,80,37,64,78,76.762
52,67,55,65,88,79.707
75,68,51,99,99,95.49799999999999
80,91,31,51,95,84.79599999999999
43,43,99,31,98,76.597
70,40,61,100,96,89.404
76,40,45,95,96,85.73700000000001
91,95,62,85,71,98.38
58,66,45,49,39,62.582
70,97,58,65,80,90.155
88,80,61,54,89,90.62700000000001
76,95,55,58,38,78.396
50,42,32,40,98,63.885999999999996
75,88,84,99,38,93.485
34,91,59,35,36,62.153
92,69,34,49,99,83.55799999999999
43,43,45,36,98,64.636
92,34,61,47,72,74.505
74,46,68,72,44,74.0
98,84,57,93,48,92.47900000000001
77,62,45,89,70,83.519
47,48,48,73,96,76.057
96,52,39,99,94,92.523
56,90,84,59,31,77.94
40,92,77,94,72,91.398
64,38,84,31,31,60.384
63,56,75,90,54,82.31
86,58,69,63,88,88.669
88,90,59,72,55,88.62299999999999
72,47,95,93,43,85.206
54,54,90,100,56,86.224
35,68,90,68,96,87.066
83,41,100,83,91,96.954
70,50,38,68,92,77.476
57,90,81,98,72,96.972
75,68,91,57,55,84.27199999999999
91,95,83,58,59,94.00299999999999
93,90,32,36,82,81.112
55,30,83,56,77,73.35499999999999
81,83,41,41,65,75.746
32,60,56,52,64,64.364
44,93,48,72,42,72.838
38,82,78,99,62,87.483
78,45,94,61,83,87.95000000000002
32,45,65,32,98,66.37
90,44,54,66,80,81.33000000000001
66,78,85,71,84,93.577
100,38,92,73,39,83.214
54,32,94,59,38,67.459
46,72,52,85,68,78.70299999999999
34,57,92,73,37,71.388
46,63,53,44,41,60.173
37,74,83,40,81,76.827
81,47,59,60,84,80.626
46,38,78,63,79,74.1
57,32,61,63,73,69.68
53,97,56,60,88,86.298
92,33,87,42,80,81.35
32,35,53,96,57,66.509
50,31,66,75,64,69.673
47,81,92,62,31,76.247
58,62,90,69,50,80.141
58,35,96,91,42,78.40299999999999
70,77,89,44,89,89.941
67,74,34,39,49,64.04799999999999
40,66,73,57,43,67.982
72,79,39,83,37,75.45
48,67,53,54,37,63.083
37,46,52,35,55,54.846
75,55,73,60,88,85.522
48,73,91,89,82,93.349
57,44,82,40,75,72.633
78,60,58,89,93,92.08
74,40,86,36,93,80.185
51,73,48,93,72,82.105
57,83,51,97,62,85.25099999999999
67,92,58,79,32,79.851
51,97,88,32,58,79.46799999999999
37,50,60,95,38,68.189
39,81,96,79,56,85.54299999999999
37,58,39,86,77,72.38499999999999
90,82,33,53,68,79.37899999999999
48,68,93,36,61,74.59299999999999
65,93,31,79,90,87.23299999999999
35,84,69,41,88,77.32499999999999
91,83,87,83,56,97.39099999999999
68,56,92,36,55,74.791
93,100,74,51,84,97.935
63,79,86,57,47,80.872
49,66,43,59,95,76.066
67,54,55,68,34,67.664
80,46,100,97,83,98.88999999999999
55,38,54,77,40,64.269
86,75,89,83,59,95.452
83,95,48,62,67,86.459
61,32,79,83,83,82.35
57,44,99,43,86,80.205
54,54,95,69,35,74.766
41,54,35,38,90,62.922
74,98,83,69,78,97.949
76,65,54,74,33,73.49499999999999
50,84,65,91,52,83.30899999999998
62,45,31,44,85,65.065
60,95,97,43,97,95.58200000000001
100,85,44,55,99,93.29599999999999
70,45,34,60,80,70.39599999999999
31,93,60,100,58,83.344
66,47,91,53,87,83.838
90,36,87,60,59,80.827
57,78,94,31,53,76.28
57,70,84,55,56,78.455
44,41,91,62,70,75.072
76,84,53,77,45,81.55600000000001
32,33,30,95,44,56.981
62,69,63,76,83,86.01499999999999
80,35,100,62,100,91.866
56,81,34,57,73,73.348
97,67,60,48,34,74.456
37,68,44,76,81,74.595
80,36,60,33,62,65.993
43,59,80,98,49,80.14099999999999
99,70,62,34,51,76.923
34,56,76,56,63,69.479
56,59,71,87,68,83.073
51,91,71,76,80,89.93799999999999
44,99,64,71,98,91.68299999999999
37,38,40,43,58,52.644999999999996
42,30,61,70,40,59.178
96,77,63,93,66,96.161
62,72,91,79,56,87.693
92,49,34,62,53,70.567
63,42,76,72,73,79.41899999999998
91,55,34,42,93,76.729
45,44,82,80,39,70.62899999999999
97,44,51,45,69,74.494
47,42,53,67,72,68.475
78,41,92,93,76,92.547
62,74,53,89,63,83.054
49,33,33,30,39,44.807
91,77,42,48,41,72.767
32,67,63,37,76,67.075
45,66,36,88,59,71.617
61,75,48,48,60,71.138
43,31,41,48,35,48.212999999999994
45,95,92,31,84,84.631
78,61,79,45,38,73.281
95,45,57,84,51,80.785
59,30,62,91,75,77.214
51,88,49,73,81,83.354
78,51,72,44,55,73.05499999999999
86,33,94,62,42,77.156
88,37,82,56,81,83.785
77,70,76,89,47,87.39999999999999
66,76,76,60,67,84.055
68,63,59,73,71,81.35799999999999
35,85,46,41,76,69.017
78,52,97,60,72,87.452
36,38,44,88,96,73.624
49,72,99,72,42,81.368
53,51,88,41,71,74.10000000000001
47,70,70,57,35,67.96
30,42,60,37,73,59.023999999999994
36,97,77,68,51,80.187
74,88,83,60,54,87.44200000000001
71,51,71,95,61,84.97999999999999
75,97,62,97,58,94.72699999999999
55,43,59,87,71,76.734
96,57,71,50,99,90.869
56,89,92,67,87,95.312
94,43,61,35,100,81.12899999999999
56,78,87,95,65,92.82199999999999
55,50,98,61,68,80.905
52,39,99,95,78,88.45100000000001
70,54,55,37,43,63.062
42,54,76,49,36,62.611
63,43,66,64,75,75.769
90,91,31,44,56,75.96000000000001
36,76,51,61,93,77.308
98,74,42,41,35,70.558
45,58,73,81,64,78.217
35,92,60,88,74,85.072
88,51,62,79,48,79.825
69,69,77,50,92,87.012
48,72,75,86,72,86.02199999999999
94,34,46,47,75,72.064
70,44,100,52,79,84.067
87,91,98,79,37,95.43199999999999
80,30,37,50,48,59.617999999999995
65,36,86,78,58,78.66199999999999
63,95,35,53,50,72.095
41,100,98,41,40,77.997
67,73,69,45,31,69.392
44,39,62,60,45,60.897
90,71,41,57,86,84.029
57,85,87,60,74,88.472
34,60,80,42,47,64.10900000000001
30,90,58,87,72,82.153
96,81,57,60,74,89.61399999999999
46,70,86,53,30,69.425
82,63,43,70,72,80.358
57,67,32,87,50,71.34100000000001
67,84,34,90,36,75.696
62,98,67,99,38,88.631
76,98,51,61,30,76.92099999999999
95,98,77,71,56,96.663
84,54,82,39,45,74.01400000000001
45,42,34,40,100,63.653999999999996
85,44,78,94,58,87.39
39,78,79,41,61,72.654
78,65,58,94,45,82.755
69,59,32,76,34,65.7
32,54,69,72,61,70.197
37,86,73,87,54,82.121
48,85,81,61,74,85.07299999999998
56,67,52,76,32,68.896
89,56,46,93,51,81.52000000000001
42,81,59,73,93,84.848
53,91,62,74,38,77.45
73,36,54,75,79,77.206
54,87,72,49,54,77.001
67,54,36,31,61,60.652
99,31,36,62,43,65.907
87,86,55,62,95,93.799
61,35,51,58,56,63.559999999999995
71,75,31,33,78,70.175
59,35,33,32,68,55.306
86,72,90,41,79,89.658
31,61,81,93,99,89.00399999999999
86,79,37,45,38,69.36099999999999
91,31,91,81,38,80.783
62,34,38,70,67,65.99699999999999
44,47,93,41,74,72.901
32,83,66,48,80,75.364
55,95,56,94,60,87.696
45,54,89,97,91,91.64800000000001
93,75,100,73,79,102.3
91,36,35,100,43,74.181
81,56,57,62,61,77.185
73,40,99,36,56,74.05
44,88,67,57,90,84.369
100,66,62,90,45,88.32700000000001
94,68,100,54,82,96.952
45,55,76,30,80,69.744
73,95,84,38,84,91.15599999999999
41,36,88,72,77,76.53899999999999
87,81,43,52,32,71.786
81,81,33,60,86,83.068
63,64,57,71,47,73.538
66,69,64,85,47,80.59400000000001
57,47,82,55,98,82.645
54,84,51,47,98,81.439
39,72,78,56,70,76.79599999999999
44,68,97,80,52,83.088
56,78,61,71,90,86.771
56,94,53,74,74,85.532
57,67,61,99,36,77.90299999999999
77,87,44,60,38,74.488
34,91,72,70,63,80.445
80,83,71,35,46,76.71099999999998
74,59,57,50,89,80.167
47,58,60,47,70,68.737
68,30,45,93,50,69.605
62,42,98,30,75,74.82900000000001
45,49,84,76,35,70.385
82,80,85,32,50,80.13
78,84,89,30,84,88.958
31,73,33,40,38,52.396
49,48,95,41,51,69.208
54,47,77,80,66,78.934
78,44,48,52,40,63.75999999999999
39,52,66,82,44,68.93599999999999
74,100,96,99,97,113.554
32,55,93,67,92,82.67699999999999
34,81,63,30,81,70.499
69,85,78,84,30,84.232
86,100,35,71,39,80.56
88,35,44,74,66,74.724
53,45,32,55,34,53.309
41,35,32,66,82,62.397999999999996
65,80,93,61,57,86.73
58,40,84,83,32,72.301
36,99,90,76,72,90.93599999999999
52,53,69,46,54,66.75999999999999
77,62,59,60,70,79.888
59,63,45,80,49,72.07499999999999
56,55,94,39,67,75.80000000000001
57,57,60,69,100,83.609
98,73,71,44,30,76.894
64,33,41,54,79,66.021
56,78,35,80,64,76.244
64,64,55,67,37,69.87
69,72,46,84,71,83.29699999999998
34,80,86,84,31,76.739
68,35,32,65,57,62.56400000000001
40,100,91,55,60,84.349
48,83,56,35,31,61.63199999999999
42,89,85,39,61,77.042
85,39,41,45,43,61.56
73,52,56,73,30,69.107
35,48,30,73,91,67.536
61,48,66,73,87,81.632
93,93,45,69,70,90.095
32,61,74,48,87,73.663
50,81,43,90,60,78.926
65,81,96,90,84,101.368
32,64,97,84,61,82.38499999999999
53,92,62,52,64,78.71799999999999
30,88,31,90,60,72.866
68,97,72,69,84,95.03899999999999
90,56,35,38,60,67.918
54,82,71,31,42,68.223
43,30,89,62,71,71.90299999999999
53,74,56,46,65,71.649
33,34,81,84,93,79.243
75,72,55,37,90,80.179
83,89,81,92,50,96.172
75,77,38,41,57,70.138
62,46,79,62,62,75.76
83,40,35,51,36,59.599
32,95,60,78,63,79.953
65,40,45,99,86,81.59700000000001
77,41,41,70,99,79.907
75,74,57,59,44,75.23100000000001
50,79,62,40,47,67.739
92,83,59,67,93,95.978
37,46,48,39,74,59.497
60,92,39,31,97,77.78200000000001
32,95,43,65,68,73.871
72,92,41,44,54,73.798
93,66,62,34,86,83.07
34,51,88,65,92,80.479
54,78,30,90,64,76.97
84,62,39,98,32,76.626
89,55,30,84,68,79.35
86,92,36,49,100,88.451
56,81,36,59,66,72.607
73,66,94,96,41,90.079
66,44,92,42,77,78.22699999999999
39,70,90,54,81,81.445
69,60,72,32,77,75.547
50,85,44,39,60,67.753
58,56,56,97,80,84.535
88,52,68,90,68,89.106
56,87,38,68,31,68.171
43,85,51,88,79,84.329
91,58,41,85,76,85.453
86,80,58,93,31,84.678
66,80,89,90,41,89.123
40,99,97,74,72,93.12599999999999
55,61,94,57,94,88.011
52,88,73,54,57,78.955
92,68,47,97,36,82.715
66,73,80,58,47,78.913
56,32,96,74,38,72.076
88,66,90,71,46,87.883
75,39,71,42,41,65.241
57,91,72,75,59,86.246
38,34,78,38,46,57.028000000000006
40,93,44,46,69,71.191
56,83,31,35,62,65.063
62,55,83,52,73,79.197
46,62,43,77,67,71.87799999999999
88,56,88,89,53,91.044
66,38,63,38,35,58.425
51,53,43,34,52,56.768
53,64,84,57,66,78.959
75,64,54,41,92,79.445
32,72,71,59,78,76.083
78,31,34,78,35,62.265
57,30,97,52,46,68.68799999999999
49,58,100,51,70,79.953
31,54,84,97,42,75.035
80,78,43,88,65,86.193
80,57,53,36,50,67.19800000000001
64,32,63,33,59,61.141999999999996
84,73,74,98,35,88.585
77,41,100,54,84,86.74
96,69,39,43,73,77.91799999999999
99,57,98,80,31,88.81299999999999
59,80,57,96,45,82.05900000000001
46,51,76,96,88,87.00800000000001
96,91,97,88,87,111.803
66,66,100,39,71,83.348
41,94,74,48,45,73.60300000000001
99,62,92,48,40,82.99799999999999
84,95,77,63,64,93.285
39,76,85,52,46,72.62799999999999
44,30,55,94,76,72.85
56,94,83,66,56,86.49799999999999
49,37,95,64,30,66.968
63,68,55,44,41,65.99499999999999
97,41,52,59,89,82.30799999999999
88,60,58,56,63,79.131
55,60,57,81,39,71.096
31,85,84,93,95,94.612
89,30,32,42,71,64.267
60,81,62,89,70,88.189
71,32,96,43,90,80.913
42,78,54,81,83,82.39
74,46,63,75,66,78.899
69,91,65,82,59,89.143
41,54,75,53,76,72.89699999999999
88,84,52,87,98,99.631
78,70,68,99,75,94.97999999999999
68,81,92,48,30,77.68199999999999
59,76,42,90,52,77.67999999999999
75,51,94,55,58,81.10499999999999
87,30,79,30,33,63.025
74,61,88,63,63,85.00800000000001
47,52,31,53,64,60.184999999999995
57,82,87,42,62,80.426
77,74,61,97,100,99.645
58,58,92,51,45,74.054
93,85,43,65,52,82.27299999999998
97,90,83,83,40,95.65499999999999
73,31,89,43,37,66.46
55,33,63,46,83,68.24699999999999
88,70,30,43,65,72.07
85,41,70,72,36,73.97
47,74,54,81,91,84.584
30,92,47,36,86,70.994
31,67,89,97,82,89.227
60,96,49,95,42,83.275
51,38,46,32,47,52.12899999999999
90,33,75,87,49,81.27799999999999
32,35,41,54,40,49.209999999999994
43,75,64,42,96,78.048
34,89,92,72,73,87.773
54,84,90,38,69,81.663
97,80,91,76,62,98.85600000000001
46,78,66,93,77,87.732
56,94,74,55,98,91.91899999999998
34,40,30,39,52,47.525
35,100,42,82,33,71.12899999999999
88,42,65,53,31,67.878
35,51,48,68,40,58.95
62,96,55,87,35,81.56400000000001
52,37,41,79,57,64.778
32,74,64,33,67,65.85
80,41,82,84,47,81.29899999999999
59,89,69,84,54,86.472
66,40,62,77,52,72.31099999999999
37,73,63,100,60,81.138
45,92,78,79,58,85.777
71,56,57,82,35,73.255
73,52,96,73,84,92.097
38,69,84,38,34,64.092
87,43,47,42,67,69.63499999999999
48,83,48,57,89,79.23599999999999
80,76,99,54,73,93.06699999999998
36,71,56,87,60,75.541
36,49,44,96,93,77.517
98,76,53,63,78,89.611
61,64,84,63,49,78.18799999999999
100,52,76,72,69,89.833
100,80,85,81,45,95.168
92,35,79,83,48,82.009
92,74,31,71,40,74.937
78,31,86,45,90,80.40899999999999
62,99,51,48,85,84.093
38,92,78,89,67,88.71799999999999
67,68,89,56,78,87.24
96,33,94,82,89,95.951
34,69,93,88,89,90.945
81,54,84,39,39,72.30600000000001
80,72,82,86,75,96.20899999999999
30,49,55,74,67,67.033
36,39,78,44,33,56.037000000000006
64,80,100,80,80,98.44799999999998
89,100,94,65,75,103.044
65,55,31,69,96,77.00099999999999
58,93,87,75,34,84.511
89,88,88,47,56,89.62299999999999
53,59,44,92,49,72.31899999999999
33,79,72,38,61,69.009
87,79,89,95,33,93.216
34,87,61,60,35,67.49499999999999
32,42,47,86,71,67.753
93,53,49,42,66,73.77000000000001
61,57,44,86,71,77.699
37,41,55,34,55,54.115
75,30,80,35,72,71.13499999999999
36,87,99,96,87,98.73899999999999
60,63,50,47,55,66.988
80,62,56,34,76,75.034
60,81,60,77,33,75.71999999999998
79,37,56,75,38,69.345
68,39,39,81,69,72.076
47,99,55,93,87,92.864
69,51,81,49,94,83.843
76,40,37,74,53,68.14699999999999
44,75,39,50,67,67.029
78,86,49,33,56,73.555
100,99,66,93,36,95.87899999999999
30,54,61,98,69,76.039
66,69,87,55,51,79.896
75,61,76,93,71,91.572
89,74,95,78,82,101.81800000000001
30,76,92,86,49,81.155
36,44,73,56,61,65.81300000000002
73,49,36,69,46,66.443
70,40,38,79,44,65.949
35,71,61,46,63,67.291
62,76,68,59,51,76.97200000000001
